"id","date","lon","lat","x","y","x.se","y.se","u","v","u.se","v.se","s","s.se","logit_g","logit_g.se","g"
"195967",2019-12-23 03:00:00,-32.3846762200605,-3.82568444062436,-3605.04566632217,-423.341177194518,7.29915474327587,7.52814247530977,-0.221382577823745,-0.0909956976102405,0.891033468457313,0.893493711138645,0.239347760987122,NA,0.845029107490744,1.8011264628028,0.699523345814085
"195967",2019-12-23 11:00:00,-32.4064731638825,-3.83515650056378,-3607.47209100928,-424.390919632549,2.65238274320855,2.87782578118739,-0.303303088039531,-0.131217805892009,0.737842723515644,0.743443522973881,0.330469310884945,NA,0.771595676611788,1.67729119170939,0.683865969505918
"195967",2019-12-23 19:00:00,-32.4344601974296,-3.84770388845958,-3610.58759333256,-425.781503900553,0.144680230263786,0.252519440366495,-0.393746629922262,-0.175997518720863,0.300541381692402,0.322808898723693,0.426474174116769,NA,0.632584438126929,1.59100136385419,0.653075244508848
"195967",2019-12-24 03:00:00,-32.4418405622698,-3.85491049511149,-3611.40917178845,-426.580196951424,1.16127472667355,0.934705601585086,0.0672925819071101,-0.0725725330634651,0.252655454247431,0.242123072187736,0.143229454698493,NA,0.373135522758124,1.58874514836703,0.592216413443334
"195967",2019-12-24 11:00:00,-32.4466985220846,-3.85235840345509,-3611.94995740132,-426.297353219548,0.297910431219406,0.153351811512617,-0.22821195107342,-0.0510492207895513,0.247713844119365,0.167015626185437,0.076331632831308,NA,0.198788883812581,1.65002232167526,0.54953420792754
"195967",2019-12-24 19:00:00,-32.4554801043436,-3.85452928974033,-3612.92751866675,-426.537948590573,2.14464869268639,1.12897179819882,-0.107418555643229,-0.0154981368467731,0.311409985898637,0.172543094855525,0.125876427151455,NA,0.0471524668987511,1.6883087933166,0.511785933112694
"195967",2019-12-25 03:00:00,-32.4564962503288,-3.85431282878396,-3613.04063552039,-426.513958589301,1.83367281491215,0.991557508522157,0.0396798402181499,0.00806351123736109,0.365211025854535,0.299150009201374,0.0144482764302689,NA,-0.110060905238262,1.69602704556789,0.472512515338104
"195967",2019-12-25 11:00:00,-32.4398575002917,-3.84846074156079,-3611.18841833883,-425.865384015184,0.421518169489473,0.244555024066643,0.370140041383014,0.147533877072472,0.211912563820419,0.160640805057228,0.245389844808621,NA,-0.25661337260437,1.68182084356517,0.436196397702946
"195967",2019-12-25 19:00:00,-32.4167058431624,-3.83681453264619,-3608.61118765617,-424.574672493867,0.324591891243816,0.225898516060079,0.299012290984867,0.156149401392492,0.0905360159369322,0.0597519466443382,0.360271545828853,NA,-0.39806998068665,1.63286680948534,0.401776135961916
"195967",2019-12-26 03:00:00,-32.4046746580479,-3.82644438072761,-3607.27188225559,-423.42539723413,1.16436991730215,1.09966742180814,-0.0179263862109133,0.102584435805547,0.298834144644637,0.288009545098523,0.220680351267967,NA,-0.655960718506757,1.54885173883851,0.341647562954276
"195967",2019-12-26 11:00:00,-32.4334993992394,-3.85014371429697,-3610.48063776727,-426.051903896923,0.978421370157149,0.227264096487207,-0.483231233068268,-0.595399725315338,0.349563544027371,0.1883843346285,0.518387672919881,NA,-0.978315921719004,1.46755981908457,0.27322606937511
"195967",2019-12-26 19:00:00,-32.4477253851873,-3.8593928065837,-3612.06426727902,-427.076965559226,0.932857036946473,1.11698893880974,-0.151437821985183,-0.0504396510467748,0.183197336986474,0.166312712381884,0.235825937165321,NA,-1.08130353269781,1.5047040003162,0.253259414472443
"195967",2019-12-27 03:00:00,-32.4446722466441,-3.8551121418009,-3611.72439345108,-426.602545128292,0.998312634400477,0.850125840478372,0.143678483188111,0.0699457547281738,0.290486717873948,0.274845308952434,0.0729683593068119,NA,-1.26604010327543,1.55666209560866,0.219935874652688
"195967",2019-12-27 11:00:00,-32.4445639241388,-3.85297840629626,-3611.71233504494,-426.366066941142,0.189748670485109,0.170487216901915,-0.0625390709168724,0.204490177900768,0.249290282947272,0.238723438506613,0.029576501391119,NA,-1.40917401392262,1.62070139875667,0.196364368742351
"195967",2019-12-27 19:00:00,-32.4109610564673,-3.83494871538009,-3607.97168092656,-424.3678916826,1.42242504472151,0.292062411319252,0.467581451287728,0.249771847670979,0.177072847159784,0.040509703403349,0.53035284561944,NA,-1.55384524980932,1.64501536903144,0.174531588318011
"195967",2019-12-28 03:00:00,-32.4107467277502,-3.83275874943757,-3607.9478219629,-424.125187397565,2.05959587388006,1.55044847814475,-0.20883111515113,-0.047377157343457,0.342520538956697,0.310799730117885,0.0304150434689913,NA,-1.71075442437077,1.61805669224872,0.153065889062073
"195967",2019-12-28 11:00:00,-32.4312483299168,-3.84813025087263,-3610.23004987654,-425.828756558953,0.576429459608644,0.358181315586427,-0.0744169105819884,-0.187856474474335,0.378459913368522,0.255091128884059,0.356364453996724,NA,-1.83592641207948,1.6471301952997,0.137533781326196
"195967",2019-12-28 19:00:00,-32.4285606138433,-3.83465805438663,-3609.93085469185,-424.335678967946,1.7049698254957,1.77215291798176,0.0542129462486745,0.258656549097286,0.249961873515735,0.272105638607585,0.190348220608811,NA,-1.95174578936347,1.64916101877516,0.124363122369473
"195967",2019-12-29 03:00:00,-32.4130297348258,-3.82185505428881,-3608.20196514805,-422.916788229524,1.12592817971107,1.37747835011851,0.169177303763926,0.124220553821961,0.326182973015717,0.332868382435742,0.279703155290199,NA,-1.99711226713888,1.72107677598142,0.119506449008454
"195967",2019-12-29 11:00:00,-32.4276642391731,-3.84708752749752,-3609.83107071999,-425.713194230099,0.85817444213217,0.167192066496925,-0.456743305807589,-0.680323844963888,0.28677153746907,0.161128001470761,0.404460413113293,NA,-2.08198148862431,1.7152346955459,0.110860499831445
"195967",2019-12-29 19:00:00,-32.4468242802051,-3.86133961060747,-3611.96395673125,-427.292728082407,1.64324448490473,1.06741778285652,-0.207047812954658,-0.0816205696148253,0.253704115090061,0.170453324379277,0.331785283944947,NA,-2.0616799511876,1.82657562892121,0.112877496763129
"195967",2019-12-30 03:00:00,-32.4470301432142,-3.85305771163727,-3611.9868732966,-426.374856203111,1.3425211280633,1.05433505989941,0.0890414904785338,0.185331497660304,0.348857437920178,0.290633705050251,0.114793523842113,NA,-2.13713905205183,1.80504829794678,0.105539160227803
"195967",2019-12-30 11:00:00,-32.4444597861249,-3.85319963018171,-3611.70074245427,-426.390584770869,0.269377588004783,0.0928397659696388,0.0247062791095381,0.111057995275366,0.190372668936881,0.0975346208908382,0.035775368366899,NA,-2.18020241600144,1.81527352376186,0.1015424596748
"195967",2019-12-30 19:00:00,-32.4090717587563,-3.83336899615998,-3607.76136526742,-424.192818292154,0.850589245990979,0.877310193935316,0.446963280465367,0.230603381385411,0.187448578972874,0.184000112134315,0.563935957758645,NA,-2.22162244921276,1.80134139574578,0.0978255204636519
"195967",2019-12-31 03:00:00,-32.4222033255687,-3.84560457153642,-3609.22316459829,-425.548842311681,1.48755490570466,1.43768658933224,-0.256493384580153,-0.161717324148639,0.439030033199755,0.404533682752979,0.249291683533008,NA,-2.27324531843104,1.74340747145286,0.0933631447393671
"195967",2019-12-31 11:00:00,-32.4419033773209,-3.85372836661081,-3611.41616432795,-426.449183667203,1.95985489613302,0.402645332070232,-0.273162364158114,-0.112010940752255,0.238057058046311,0.17356457356354,0.296272456430009,NA,-2.20834794823585,1.84896471614054,0.099003341376752
"195967",2019-12-31 19:00:00,-32.4451145212939,-3.8522727576993,-3611.77362723988,-426.287861269262,0.514499183566457,0.651856112167325,-0.00101607370796171,0.0280735820504068,0.310891483104036,0.200599537616061,0.049038240504098,NA,-2.18849627782277,1.86898886737336,0.10078829413859
"195967",2020-01-01 03:00:00,-32.4552420265614,-3.85513701454589,-3612.90101596927,-426.605301734814,1.49192727954917,1.54742204207776,-0.0895562884435394,0.0286096950764195,0.333943763145619,0.324566544103474,0.146678966165418,NA,-2.16803286629058,1.87376339637071,0.102658103067588
"195967",2020-01-01 11:00:00,-32.4225109028821,-3.84335873705866,-3609.2574039482,-425.299943223311,0.468974405422158,0.12565601442629,0.869029324726531,0.141962513878141,0.316079897905969,0.288942469671613,0.483964139736548,NA,-2.15061285524058,1.84814037362035,0.104273967999427
"195967",2020-01-01 19:00:00,-32.4194375893176,-3.83437472851821,-3608.91528424715,-424.304279184507,0.404568485250084,0.879013063626191,-0.1943225007061,0.0863890392375487,0.217760489788878,0.230680810559505,0.131621715140843,NA,-2.08330098765982,1.8700548553821,0.110730502986758
"195967",2020-01-02 03:00:00,-32.4139598992295,-3.82139516872794,-3608.30551057582,-422.865821874757,1.4857361738794,1.52363269132401,0.11707052795743,0.192703040356271,0.217102500551616,0.231212658913929,0.195291227193105,NA,-2.03252203808513,1.87342096967869,0.115830380447092
"195967",2020-01-02 11:00:00,-32.419934755977,-3.83936981791089,-3608.97062858651,-424.857864934594,0.28214812879791,0.11896965196341,-0.287181937097112,-0.467348418536321,0.1928929231316,0.13429056626771,0.262530723133236,NA,-2.00725183325861,1.81786357991949,0.118443626153115
"195967",2020-01-02 19:00:00,-32.4181656936628,-3.83589216561391,-3608.77369747052,-424.472450313069,1.28516784685044,0.432524826530258,0.0994379037248024,0.151559326924407,0.201442841027502,0.0769891512939282,0.0541099244605274,NA,-1.92069877062519,1.82550259140018,0.127783664580705
"195967",2020-01-03 03:00:00,-32.4123079460388,-3.83623565446471,-3608.12161598781,-424.510517770087,1.28459419388428,0.929467352382437,-0.0134455614540858,0.0593055984989318,0.309575961310085,0.252499551904141,0.0816515717094457,NA,-1.80729677988975,1.85740631331089,0.140965151815746
"195967",2020-01-03 11:00:00,-32.4394090265316,-3.85068403086194,-3611.13849446822,-426.111785981146,0.443438238387043,0.554914234388812,-0.560281152147264,-0.391110920029295,0.246385018624933,0.237303702607148,0.42693252784761,NA,-1.69476634465262,1.86188113794001,0.155150047353371
"195967",2020-01-03 19:00:00,-32.4423520923495,-3.856476882495,-3611.46611505645,-426.753797276146,1.43916757579449,0.848458085714054,0.0479667112863111,-0.0282919038589441,0.209983556051213,0.138100474090332,0.0901270925158974,NA,-1.55465848605439,1.87577328780462,0.174414456126964
"195967",2020-01-04 03:00:00,-32.4403702044658,-3.8516307150006,-3611.24549230641,-426.216704973408,1.88705884783659,1.14188370142399,-0.0180173676976677,0.0464792553276814,0.39404158205118,0.340327021337216,0.0725709260463967,NA,-1.41964578336716,1.91329635869808,0.19471711959056
"195967",2020-01-04 11:00:00,-32.433604131665,-3.8386117903336,-3610.49229652756,-424.773855563268,1.86683861131895,0.785199153601302,0.21815932650171,0.3133058279214,0.387730891602517,0.267464969741541,0.203485297708568,NA,-1.27151654999708,1.94489786316593,0.21899775427068
"195967",2020-01-04 19:00:00,-32.4140093726108,-3.83132948738194,-3608.31101792743,-423.966788915295,2.79947032219881,1.8295918346824,0.276853939959011,0.0757044618238661,0.360532246531121,0.268862590202547,0.290875607016406,NA,-1.14733484645231,1.9305138892941,0.240976220864737
"195967",2020-01-05 03:00:00,-32.4069661976156,-3.83486858541635,-3607.5269752734,-424.359011220352,1.46349939271925,1.51521400551006,0.0847193936244354,-0.0581695719612948,0.320774715027766,0.244040244854247,0.109585937869095,NA,-1.07405457276724,1.87019204688267,0.254632781538264
"195967",2020-01-05 11:00:00,-32.4180392189309,-3.83356581679797,-3608.75961836776,-424.214631047057,0.257354538473228,0.264053253654888,-0.0236020533540877,0.0916581712307974,0.170406547899258,0.173644977449952,0.155324396041786,NA,-0.995219132553149,1.83127166174432,0.269882434669084
"195967",2020-01-05 19:00:00,-32.4143390596896,-3.81231365807265,-3608.34771852516,-421.85937825767,0.715183159754442,0.193754392254023,0.0242552527406888,0.317787808707057,0.150460421466313,0.109693595708068,0.298902939767927,NA,-0.88879757730773,1.79316341747144,0.291358027579074
"195967",2020-01-06 03:00:00,-32.4123597593817,-3.8114370628349,-3608.12738382277,-421.762231589603,2.35037263444981,1.90248741351056,0.0279241629653791,-0.0449549458842327,0.338162037279076,0.280629975491331,0.0301926979278386,NA,-0.772985222889387,1.7445897920816,0.315833696672214
"195967",2020-01-06 11:00:00,-32.4151478954018,-3.83653770171299,-3608.43775770479,-424.543992437505,0.59659970780857,0.264817602214755,-0.0564231431615071,-0.359454976929048,0.342795269285462,0.279465485670003,0.350003481698711,NA,-0.601109996582568,1.77647309461022,0.354089785126665
"195967",2020-01-06 19:00:00,-32.4108882611325,-3.83442329273053,-3607.96357738695,-424.309661345853,2.24394258106033,2.2379935362435,0.078661182418051,0.0826723196511255,0.317811759275767,0.31576090010622,0.0661001040652467,NA,-0.416284479756645,1.78323549188796,0.397406182454348
"195967",2020-01-07 03:00:00,-32.4068042489693,-3.82790763670634,-3607.50894723256,-423.587562170576,1.75541068750336,1.56702134760628,0.0274437556878259,0.0407467082711462,0.358915333817184,0.360428736583958,0.106689502955634,NA,-0.0722392539075893,1.94464184646877,0.481948036202907
"195967",2020-01-07 11:00:00,-32.4290631648712,-3.83354936209829,-3609.98679841637,-424.212807445766,0.711693744984452,0.367562353532533,-0.489205770108959,-0.163907552937696,0.362404645373026,0.275901869747539,0.319481108064399,NA,0.26273278253344,2.08469820814462,0.565307951222427
"195967",2020-01-07 19:00:00,-32.4453214019209,-3.84905521300342,-3611.79665708593,-425.931267834323,0.266200642565816,0.467289506558254,-0.179276492374347,-0.209759332946418,0.128678971762891,0.100341293031153,0.311977677215609,NA,0.662620342243796,2.19558753804718,0.659848766112326
"195967",2020-01-08 03:00:00,-32.4233614877405,-3.83337964703739,-3609.35209062151,-424.193998681341,1.01163959774871,0.931576168480746,0.334752912373318,0.541657262029827,0.289414186349773,0.295131397747277,0.374862742529139,NA,1.02024247573462,2.40324702806945,0.73501982810912
"195967",2020-01-08 11:00:00,-32.5131524199942,-3.89941525078681,-3619.34757147785,-431.512717849332,0.132447396699365,0.0832529551736036,-3.28023946673145,-1.99174374420933,0.154505783153733,0.159801021054083,1.548506924591,NA,1.69613390309701,2.29001576293173,0.845029125643725
"195967",2020-01-08 19:00:00,-32.8439483567923,-4.03522747746284,-3656.17160671869,-446.566615362607,0.235373454460237,0.33464173156397,-4.66434652983417,-1.89056569444856,0.126778847257793,0.124969090307913,4.97280171425005,NA,3.13728495305001,0.942007609825708,0.958404779802319
"195967",2020-01-09 03:00:00,-33.1224529514842,-4.19046649416399,-3687.17459638339,-463.776975089319,0.637436801386921,0.631281606349889,-3.80557917707812,-2.32400515743939,0.269682265856566,0.266364275203039,4.43249757345799,NA,2.99338311927584,0.953774313513846,0.952274301481752
"195967",2020-01-09 11:00:00,-33.39378896869,-4.3734993283538,-3717.3795836526,-484.073115736286,0.194806474665139,0.0541663116393286,-3.74788077456947,-2.45935528161416,0.197092751361167,0.123314521195834,4.54880066148664,NA,3.24856733666433,0.76741300889528,0.962621597779704
"195967",2020-01-09 19:00:00,-33.690201858951,-4.52987110867816,-3750.37611566103,-501.416838571039,0.155101093305467,0.27622800539209,-4.20815115315527,-2.16690256592341,0.149403983104231,0.141592197860633,4.65960190745281,NA,3.06131867567071,0.74013985675578,0.955268678369819
"195967",2020-01-10 03:00:00,-33.9282305986685,-4.70406933524563,-3776.87335376054,-520.742233799876,0.731531837209145,0.747846389817545,-2.72349397948669,-2.43376907682553,0.237831615821294,0.254008182908986,4.09941699915762,NA,2.60015318750247,0.769907322882824,0.930871437893078
"195967",2020-01-10 11:00:00,-34.1388655567256,-4.86286691420678,-3800.32113003472,-538.363359370555,0.100529683014433,0.0691590803367357,-2.91979859062318,-2.38285853803676,0.133091058798551,0.112960945807123,3.66643168737554,NA,2.49986490534741,0.740576148282304,0.924132348798847
"195967",2020-01-10 19:00:00,-34.3605218236461,-5.01331713006773,-3824.99579279945,-555.062094075344,0.151872017042005,0.152709339394101,-3.26508946601474,-2.12280773556205,0.034473191477832,0.0448672303940129,3.72423801801534,NA,2.66600426376715,0.672558987570419,0.934990579505696
"195967",2020-01-11 03:00:00,-34.5272252008214,-5.17362587764351,-3843.55312786013,-572.859337034856,0.761494335093226,0.725257864905774,-1.818434028297,-2.22111367656982,0.243711417837067,0.238959310790284,3.21399969173238,NA,2.36562345508349,0.708207827386115,0.914168077712709
"195967",2020-01-11 11:00:00,-34.6774319585091,-5.33400620607015,-3860.27406763962,-590.669098956389,0.0794330805085677,0.0787334486102128,-2.53735790907406,-1.83003611496072,0.157439207378532,0.144655962071944,3.05365909991118,NA,2.3353490165885,0.633423297115206,0.911762622271678
"195967",2020-01-11 19:00:00,-34.8771865296021,-5.44136058696023,-3882.51064477733,-602.59311254524,0.827633628814179,0.558085510555612,-2.74832827545876,-1.32842426693003,0.198372945961416,0.187784164646067,3.15414988131933,NA,1.94778585707747,0.574519952900444,0.875205011301812
"195967",2020-01-12 03:00:00,-35.051519850764,-5.50543534554449,-3901.91734131737,-609.711017936845,0.593466593306038,0.660598544298002,-2.49337911306255,-0.616469704651446,0.316882720825831,0.28845820328702,2.58364089643824,NA,1.28040089752364,0.476595501330884,0.78251801032374
"195967",2020-01-12 11:00:00,-35.1893807989034,-5.48620632534808,-3917.26395186453,-607.574832731344,0.639931567646021,0.787025097288634,-0.883299914250081,0.647979853144618,0.288072776801443,0.299479915230926,1.93697480010981,NA,0.561895338572595,0.46476842771402,0.636890971535298
"195967",2020-01-12 19:00:00,-35.2498790935587,-5.4843980959662,-3923.99859121942,-607.37395698583,0.831697650416836,0.627738813625997,-0.864608289453583,-0.100769437181582,0.144416035304919,0.145131316577584,0.842116755968971,NA,0.277257374215323,0.562267479341311,0.568873704834593
"195967",2020-01-13 03:00:00,-35.295749430829,-5.40190999695517,-3929.10485380686,-598.211027441383,0.555560386910032,0.640255549337025,-0.728842928302948,1.70168223999851,0.272544903446643,0.283583360599673,1.31122489198455,NA,0.900151924560501,0.756659925045686,0.710980722168283
"195967",2020-01-13 11:00:00,-35.3440676140801,-5.32132177738012,-3934.48360936243,-589.260360709994,0.466708516896177,0.510423710738644,-0.113796569228957,0.482650393961679,0.242401626715537,0.255213800785382,1.30528711077265,NA,1.41112217698121,0.748457232535533,0.803942880070463
"195967",2020-01-13 19:00:00,-35.3603311013837,-5.27634235699204,-3936.29405248759,-584.265163194837,0.151516291903659,0.201889046081102,-0.296176125613282,0.679326090728921,0.107353563163546,0.1135085820217,0.664153294170935,NA,1.41647308214276,0.968630892054173,0.804784911459834
"195967",2020-01-14 03:00:00,-35.3980775069886,-5.22299250510792,-3940.4959631388,-578.340861392602,0.731072614717802,0.663019540168998,-0.665848341902193,0.746484936004671,0.281656849496791,0.263106368426264,0.907876436341555,NA,2.18769334187143,0.929701209372732,0.899138912435578
"195967",2020-01-14 11:00:00,-35.5070256193381,-5.11754783279705,-3952.62401152844,-566.633122157946,0.173281310468981,0.0790094176474802,-2.01995599427711,1.36014472418256,0.15568149657782,0.1111604291416,2.10718407648869,NA,2.80113959006505,0.842203216786524,0.942737374342993
"195967",2020-01-14 19:00:00,-35.6663343219717,-5.04871773418036,-3970.35817518454,-558.991831662071,0.427369452140258,0.605832773403481,-2.23729307111324,0.760204819696809,0.0796572016214131,0.115509470623069,2.41382282707929,NA,2.8758704267076,0.922257878008948,0.946640654400432
"195967",2020-01-15 03:00:00,-35.8414813660793,-4.99223134874743,-3989.85545494855,-552.721513868271,0.966917989488542,0.767374387782005,-2.34470446566463,0.875689086486514,0.323689386082602,0.291796782002947,2.56007457177331,NA,2.88507684155486,0.92792938651594,0.947103782351338
"195967",2020-01-15 11:00:00,-36.0041026728532,-4.93047159142736,-4007.95837601076,-545.866446998464,0.220221525953239,0.172300334927963,-2.41461988328323,1.13896294170457,0.173843050651937,0.161612275732863,2.41967248570397,NA,2.69731501195989,0.998032673370086,0.936868022908287
"195967",2020-01-15 19:00:00,-36.1494413716714,-4.90304001811975,-4024.13740595576,-542.821868229388,1.21313738742526,1.13311500960963,-1.89027675428666,0.118397796441209,0.197161110405185,0.185195873064744,2.05788209544707,NA,2.46728745171731,1.11145658331618,0.921816492769527
"195967",2020-01-16 03:00:00,-36.2940311479651,-4.90966923661712,-4040.23306622668,-543.557621094957,0.995669893014025,1.16296143518571,-2.12727871589537,-0.0801456075625639,0.345780521157446,0.305973859781748,2.01406460664811,NA,2.5883139393025,1.01330604878321,0.930105687293971
"195967",2020-01-16 11:00:00,-36.4570532768666,-4.89735505127787,-4058.38060660404,-542.190920317036,0.692166361029853,0.602726863913306,-2.3180886505257,0.388146941955326,0.371083405522894,0.281776032002126,2.27488396567863,NA,2.71143543575902,0.878822729666455,0.937698060069111
"195967",2020-01-16 19:00:00,-36.6255398476682,-4.84293473779752,-4077.13644587117,-536.151338079827,0.571785905249725,0.177061814647765,-2.34623992730013,0.788170067385701,0.121207899260451,0.101713956868316,2.4630154362491,NA,2.53774521883478,0.822873637700354,0.926745901351195
"195967",2020-01-17 03:00:00,-36.7741113457888,-4.82432017160935,-4093.67534938836,-534.085601421454,1.32430967762634,0.907492510598023,-1.97421400364899,0.335044929018979,0.344739167073756,0.310493229833668,2.08340761172614,NA,2.02831359884563,0.868196660704218,0.88373792039039
"195967",2020-01-17 11:00:00,-36.8992060404833,-4.80489397711744,-4107.60082710268,-531.929856158658,0.538222366995061,0.636320341661271,-1.53786994798802,0.119036910284467,0.245834876178715,0.282946478785414,1.76146932394087,NA,1.87668520233822,0.827093646361711,0.867229917795762
"195967",2020-01-17 19:00:00,-37.0128585383241,-4.81027325157296,-4120.2525652897,-532.526793667039,0.540212821510663,0.730635271748988,-1.63637437128259,-0.0936557831371354,0.0979861631692289,0.160816774824988,1.58324510597499,NA,1.79649446676694,0.800778256239333,0.85772167286022
"195967",2020-01-18 03:00:00,-37.1284117563791,-4.7655084608578,-4133.11589068312,-527.559394729465,0.824002927199122,0.822193372569423,-1.64654643622511,1.33396168479371,0.302251953840966,0.305239062813609,1.72342690297796,NA,1.69668833032943,0.735857070481673,0.845101716719802
"195967",2020-01-18 11:00:00,-37.2109829899952,-4.69724619365538,-4142.30767836343,-519.985189579421,0.249860777915455,0.189954850331037,-0.755208202129236,0.123303575556277,0.154661393636586,0.157185818819858,1.48896019724875,NA,1.27996912550906,0.664392717726613,0.782444520855862
"195967",2020-01-18 19:00:00,-37.2647224439723,-4.67623780050718,-4148.28992701567,-517.65430414771,1.02253662634784,0.645535997290811,-0.734399469744144,0.372343637408833,0.180525069558498,0.146246250927759,0.802548516680469,NA,0.532854910636818,0.676661837890554,0.630148728042521
"195967",2020-01-19 03:00:00,-37.3111666795069,-4.66113930307259,-4153.46007566567,-515.97916659817,0.892141138683988,0.959372444572742,-0.662608900176613,0.123133956801182,0.328538927054884,0.341737575217954,0.67931445988961,NA,0.485364263052828,0.819728165268567,0.619013764764353
